threshold,precision,recall,f_beta
0.46377284369818744,0.7351694915254238,0.8341346153846154,0.8122659176029964
0.4637989980386869,0.7346072186836518,0.8317307692307693,0.810304449648712
0.4645287663975494,0.7340425531914894,0.8293269230769231,0.8083411433926898
0.46680185474940933,0.7334754797441365,0.8269230769230769,0.8063759962494139
0.4668694932662716,0.7350427350427351,0.8269230769230769,0.8067542213883678
0.46893694073573405,0.734475374732334,0.8245192307692307,0.8047864852182074
0.46937862469126296,0.7339055793991416,0.8221153846153846,0.8028169014084506
0.4706635228880941,0.7333333333333333,0.8197115384615384,0.8008454673555659
0.4708185646157829,0.7349137931034483,0.8197115384615384,0.8012218045112782
0.4710437214143324,0.734341252699784,0.8173076923076923,0.7992477668077104
0.47250812331569925,0.7359307359307359,0.8173076923076923,0.799623706491063
0.47319691051349216,0.737527114967462,0.8173076923076923,0.8
0.474120511369769,0.7391304347826086,0.8173076923076923,0.8003766478342748
0.47777078123557737,0.7407407407407407,0.8173076923076923,0.800753650494583
0.4786087001223702,0.740174672489083,0.8149038461538461,0.798774740810556
0.47873993685220595,0.7396061269146609,0.8125,0.7967939651107968
0.48019831117076583,0.7390350877192983,0.8100961538461539,0.794811320754717
0.4802255829961835,0.7406593406593407,0.8100961538461539,0.7951864086833412
0.4807618019700089,0.7400881057268722,0.8076923076923077,0.7932011331444759
0.48129391033561525,0.7417218543046358,0.8076923076923077,0.79357581483231
0.4822826242319254,0.7433628318584071,0.8076923076923077,0.7939508506616259
0.48335735469046176,0.7427937915742794,0.8052884615384616,0.7919621749408983
0.4862238601885908,0.7444444444444445,0.8052884615384616,0.7923368022705771
0.48765679092984177,0.7461024498886414,0.8052884615384616,0.7927117841930904
0.4885633434652877,0.7455357142857143,0.8028846153846154,0.790719696969697
0.4892735788393807,0.7449664429530202,0.8004807692307693,0.7887257224064426
0.49062099632135664,0.7443946188340808,0.7980769230769231,0.7867298578199052
0.49064600340617687,0.7460674157303371,0.7980769230769231,0.7871028923660504
0.4928326990155694,0.7454954954954955,0.7956730769230769,0.7851043643263758
0.49386354357332896,0.7471783295711061,0.7956730769230769,0.7854769814902706
0.49507745572229206,0.746606334841629,0.7932692307692307,0.7834757834757834
0.4958472546540189,0.746031746031746,0.7908653846153846,0.7814726840855106
0.49604227117076616,0.7477272727272727,0.7908653846153846,0.7818441064638783
0.49644372170836065,0.7471526195899773,0.7884615384615384,0.7798383262006657
0.4965881437699648,0.7488584474885844,0.7884615384615384,0.780209324452902
0.496675464307544,0.7482837528604119,0.7860576923076923,0.7782008567348883
0.4979715438050132,0.75,0.7860576923076923,0.7785714285714286
0.49837801026505807,0.7517241379310344,0.7860576923076923,0.7789423535016674
0.49849895179286463,0.7511520737327189,0.7836538461538461,0.776930409914204
0.49874212311844845,0.7505773672055427,0.78125,0.7749165474487363
0.5010840318884155,0.75,0.7788461538461539,0.7729007633587787
0.5037818090588926,0.7517401392111369,0.7788461538461539,0.7732696897374702
0.503801441555432,0.7534883720930232,0.7788461538461539,0.7736389684813753
0.5039837205469516,0.7552447552447552,0.7788461538461539,0.7740086000955565
0.505262372364589,0.7570093457943925,0.7788461538461539,0.7743785850860421
0.5058981003690274,0.7587822014051522,0.7788461538461539,0.7747489239598279
0.5067528214060352,0.7582159624413145,0.7764423076923077,0.7727272727272727
0.5068003274466859,0.7576470588235295,0.7740384615384616,0.7707036859741503
0.5092610790684071,0.7570754716981132,0.7716346153846154,0.7686781609195402
0.5096461468195216,0.7588652482269503,0.7716346153846154,0.7690464781983708
0.5103618021345749,0.7606635071090048,0.7716346153846154,0.7694151486097796
0.5103751462026951,0.7600950118764845,0.7692307692307693,0.7673860911270983
0.5103817972120386,0.7595238095238095,0.7668269230769231,0.7653550863723608
0.5123579389381956,0.7613365155131265,0.7668269230769231,0.7657225156024965
0.5126927273728705,0.7607655502392344,0.7644230769230769,0.7636887608069163
